country,year,Control_of_Corruption,External_Debt_to_GNI,GDP_Growth,Government_Effectiveness,Rule_of_Law,Voice_and_Accountability,Treatment_Group,Criteria_1,Criteria_2
BFA,2021,-0.0825074538588524,54.8394522095048,6.94252492572348,-0.765025079250336,-0.4631387591362,-0.116836667060852,0,0,0
BFA,2022,-0.111639469861984,54.6377766654433,1.4972397409897,-0.853148698806763,-0.611933767795563,-0.684045016765594,0,0,0
BFA,2023,-0.169615507125854,53.3616492072748,2.96018147384929,-0.826227486133575,-0.741778969764709,-0.809887170791626,0,0,0
BGD,2000,-1.21208262443542,28.312285791779,5.29329471892532,-0.607652246952057,-0.991129994392395,-0.22792449593544,0,0,0
BGD,2001,,26.9258696430478,5.07728777526728,,,,0,0,0
BGD,2002,-1.44908678531647,29.3237754107195,3.83312393993225,-0.726736128330231,-0.991601228713989,-0.43222051858902,0,0,0
BGD,2003,-1.54172050952911,29.4649511156153,4.73956739963045,-0.838938593864441,-1.15194392204285,-0.551806807518005,0,0,0
BGD,2004,-1.59711492061615,29.0231053050116,5.23953291029852,-0.93288254737854,-1.12248206138611,-0.672145783901215,0,0,0
BGD,2005,-1.40646660327911,25.5020847255283,6.53594493875502,-0.918954312801361,-0.978551864624023,-0.569969236850739,0,0,0
BGD,2006,-1.44298279285431,26.5815575749539,6.67190498576788,-0.838699102401733,-0.907564043998718,-0.451236516237259,0,0,0
BGD,2007,-1.06323993206024,25.4056316582734,7.05859935449848,-0.70753276348114,-0.827155947685242,-0.573499917984009,0,0,0
BGD,2008,-1.0467883348465,23.6567567728032,6.01378975738535,-0.738396406173706,-0.752373576164246,-0.442116975784302,0,0,0
BGD,2009,-1.0752512216568,22.9455982553559,5.04512479919337,-0.802756428718567,-0.784571468830109,-0.289043039083481,0,0,0
BGD,2010,-1.05408024787903,21.3233746649766,5.57178818533122,-0.753689587116241,-0.801013290882111,-0.268090695142746,0,0,0
BGD,2011,-1.09738862514496,19.4870042621521,6.46437912497728,-0.772120714187622,-0.733335554599762,-0.315068930387497,0,0,0
BGD,2012,-0.85661906003952,20.1641903015642,6.52145877906443,-0.807726144790649,-0.936167359352112,-0.401940673589706,0,0,0
BGD,2013,-0.893966019153595,20.0259278722599,6.01360565834344,-0.797781109809875,-0.871579885482788,-0.405487447977066,0,0,0
BGD,2014,-0.892609238624573,19.1269964203113,6.0610593588495,-0.775071203708649,-0.782356798648834,-0.474044501781464,0,0,0
BGD,2015,-0.844677090644836,18.6247057162,6.55263987816197,-0.752009570598602,-0.769605338573456,-0.512201607227325,0,0,0
BGD,2016,-0.88751894235611,14.9717904789002,7.11347821270093,-0.705847561359406,-0.669500529766083,-0.584256231784821,0,0,0
BGD,2017,-0.858602941036224,16.8057450414319,6.59024999794057,-0.752013146877289,-0.679660320281982,-0.615438640117645,0,0,0
BGD,2018,-0.926822602748871,17.0924802738604,7.31941263014136,-0.762283682823181,-0.649216711521149,-0.742033064365387,0,0,0
BGD,2019,-1.017209649086,17.0856511809436,7.88191515117722,-0.753539621829987,-0.643474996089935,-0.741862595081329,0,0,0
BGD,2020,-1.00371217727661,18.8853836099419,3.44801755122445,-0.779491305351257,-0.565531194210052,-0.769459009170532,0,0,0
BGD,2021,-0.986505091190338,20.8766117836117,6.93867912442445,-0.653351545333862,-0.62569397687912,-0.774502336978912,0,0,0
BGD,2022,-1.07575178146362,20.281806187216,7.09982877575158,-0.763355314731598,-0.601690113544464,-0.753301620483398,0,0,0
BGD,2023,-1.12086641788483,22.3023475622467,5.77511237007889,-0.697334110736847,-0.502657234668732,-0.753886342048645,0,0,0
BGR,2000,-0.178624525666237,,4.58722551038977,0.0379754789173603,-0.123777076601982,0.460498780012131,0,0,0
BGR,2001,,,3.82370437398085,,,,0,0,0
BGR,2002,-0.171931698918343,,5.87193118968936,0.173596397042274,-0.0560499913990498,0.52853125333786,0,0,0
BGR,2003,-0.087321013212204,,5.23715363472283,0.0336971394717693,-0.171991765499115,0.545891940593719,0,0,0
BGR,2004,0.0682040601968765,,6.51042517431171,0.0787450447678566,-0.118167765438557,0.5696901679039,0,0,0
BGR,2005,0.0187454242259264,,7.05634921181696,0.134381100535393,-0.108557619154453,0.594892740249634,0,0,0
BGR,2006,-0.11058596521616,,6.80258898745842,-0.130292177200317,-0.108846172690392,0.577117204666138,0,0,0
BGR,2007,-0.231792405247688,,6.65438764900219,-0.121084287762642,-0.0576844252645969,0.69093531370163,0,0,0
BGR,2008,-0.274787336587906,,6.12955879901182,-0.172577276825905,-0.121088020503521,0.57797634601593,0,0,0
BGR,2009,-0.229267567396164,,-3.34714136704206,0.0714814215898514,-0.0403123535215855,0.560471177101135,0,0,0
BGR,2010,-0.237023547291756,,1.55535963462032,-0.0653254613280296,-0.0970613583922386,0.531482577323914,0,0,0
BGR,2011,-0.269264370203018,,2.09017527015538,-0.0711113885045052,-0.141564160585403,0.450080156326294,0,0,0
BGR,2012,-0.281460791826248,,0.748814896796574,-0.0283869281411171,-0.115051358938217,0.400915592908859,0,0,0
BGR,2013,-0.327892512083054,,-0.542751603030155,-0.0132329864427447,-0.147255629301071,0.337255388498306,0,0,0
BGR,2014,-0.303166449069977,,0.949448985090484,-0.112378895282745,-0.0820291489362717,0.366472214460373,0,0,0
BGR,2015,-0.346440643072128,,3.39755325869422,-0.0125585971400142,-0.159493550658226,0.432639420032501,0,0,0
BGR,2016,-0.260855674743652,,3.02662893138918,0.0888326391577721,-0.140443801879883,0.402378171682358,0,0,0
BGR,2017,-0.196330279111862,,2.74592644707793,0.0980096459388733,-0.1249605640769,0.430081695318222,0,0,0
BGR,2018,-0.188220024108887,,2.5494643471818,0.111848846077919,-0.105849832296371,0.365172892808914,0,0,0
BGR,2019,-0.181220516562462,,3.78885036478003,0.173703476786613,-0.0374133922159672,0.354652225971222,0,0,0
BGR,2020,-0.3223497569561,,-3.21573743445016,-0.214027836918831,-0.127672985196114,0.259386777877808,0,0,0
BGR,2021,-0.258131921291351,,7.78061481406978,-0.173440277576447,-0.068868450820446,0.284104585647583,0,0,0
BGR,2022,-0.158206030726433,,4.03877758301681,-0.271232962608337,-0.107922710478306,0.287512123584747,0,0,0
BGR,2023,-0.137721657752991,,1.88681483907177,0.047112051397562,-0.00685768062248826,0.388988107442856,0,0,0
BIH,2000,-0.59584903717041,45.7829580355534,5.41431594987489,-1.05737936496735,-0.602258622646332,-0.108343385159969,0,0,0
BIH,2001,,42.4939768480914,2.42331317180992,,,,0,0,0
BIH,2002,-0.387543082237244,44.5825322331046,5.02744420733983,-1.07195007801056,-0.656005680561066,-0.0870445370674133,0,0,0
BIH,2003,-0.282097160816193,50.9194483770175,3.8671387951343,-0.880337357521057,-0.616845548152924,0.209610521793365,0,0,0
BIH,2004,-0.324706375598907,50.3144903780529,6.32526616861466,-0.70136547088623,-0.49067422747612,0.168824627995491,0,0,0
BIH,2005,-0.23280867934227,60.5046673297143,3.89717798992193,-0.764629542827606,-0.519786179065704,0.213584735989571,0,0,0
BIH,2006,-0.301414400339127,65.5535007995215,5.41400357079434,-0.633319139480591,-0.496493607759476,0.187260136008263,0,0,0
BIH,2007,-0.374117344617844,71.694707674723,5.85712634217094,-0.858715116977692,-0.46990641951561,0.131010442972183,0,0,0
BIH,2008,-0.360781222581863,66.5141438138345,5.44383103450177,-0.604502141475677,-0.407430082559586,0.0151520045474172,0,0,0
BIH,2009,-0.379986047744751,76.9743710097013,-3.00445593013346,-0.721999883651733,-0.360137552022934,0.00317180575802922,0,0,0
BIH,2010,-0.336401551961899,82.2453082081754,0.865669260237084,-0.74055814743042,-0.355648875236511,-0.0824492052197456,0,0,0
BIH,2011,-0.326692938804626,66.0197582347205,0.959511247241267,-0.736359298229218,-0.331778317689896,-0.159755006432533,0,0,0
BIH,2012,-0.309364050626755,75.2172904132291,-0.821836474216894,-0.454691231250763,-0.197178289294243,-0.100325390696526,0,0,0
BIH,2013,-0.244675368070602,75.1253998867342,2.3498566632458,-0.433313488960266,-0.139407932758331,-0.116505213081837,0,0,0
BIH,2014,-0.300066590309143,70.1777331538126,1.15385109200403,-0.492096722126007,-0.132231548428535,-0.0709971114993095,0,0,0
BIH,2015,-0.417883574962616,70.5762540899842,4.31475061116335,-0.624794006347656,-0.264572232961655,-0.0981234684586525,0,0,0
BIH,2016,-0.486797899007797,68.0557464337731,3.24225521171914,-0.452135771512985,-0.193005457520485,-0.13105471432209,0,0,0
BIH,2017,-0.554221451282501,71.87227677897,3.24410095889466,-0.519017219543457,-0.201813697814941,-0.205715715885162,0,0,0
BIH,2018,-0.606174349784851,63.739448130961,3.82749920546897,-0.670872628688812,-0.225580662488937,-0.259601622819901,0,0,0
BIH,2019,-0.647259771823883,62.5460102993076,2.88734334414875,-0.706423223018646,-0.225809708237648,-0.243703991174698,0,0,0
BIH,2020,-0.643099904060364,69.9774017554764,-3.01509514759861,-1.07570326328278,-0.316137343645096,-0.32339146733284,0,0,0
BIH,2021,-0.666075170040131,59.155417433233,7.38996234012757,-1.07316851615906,-0.303256839513779,-0.317227274179459,0,0,0
BIH,2022,-0.684315621852875,55.2822207708765,4.22681101095546,-1.06496071815491,-0.306983083486557,-0.324730277061462,0,0,0
BIH,2023,-0.581560015678406,51.2151865744234,2.21112447211205,-0.967812538146973,-0.351819545030594,-0.319465935230255,0,0,0
BLR,2000,-0.504357814788818,20.6572694472304,5.80000336082971,-0.721570193767548,-1.10058355331421,-1.31242227554321,0,0,0
BLR,2001,,22.7325564113519,4.72530604998069,,,,0,0,0
BLR,2002,-0.657884895801544,23.3372108414943,5.04526750544767,-1.04380238056183,-1.25031065940857,-1.45189714431763,0,0,0
BLR,2003,-0.537339866161346,21.1732557777806,7.04319251194427,-1.05236744880676,-1.07291829586029,-1.45855021476746,0,0,0
BLR,2004,-0.759292542934418,19.8998759713021,11.4497430572271,-1.20957052707672,-1.1885381937027,-1.59736406803131,0,0,0
BLR,2005,-0.72323077917099,17.5122322842616,9.40000158864014,-1.13566422462463,-1.15578401088715,-1.76681733131409,0,0,0
BLR,2006,-0.529868960380554,17.8089875342292,9.99999472133979,-1.2037011384964,-1.30366063117981,-1.75380945205688,0,0,0
BLR,2007,-0.574205935001373,27.9197134817248,8.60000659901775,-1.16012692451477,-1.16587352752686,-1.70445394515991,0,0,0
BLR,2008,-0.559036314487457,25.2698045537289,10.199999472722,-1.16596508026123,-1.06889009475708,-1.59331786632538,0,0,0
BLR,2009,-0.562151730060577,44.3708130088257,0.199995249385182,-1.20978689193726,-1.02643048763275,-1.54764413833618,0,0,0
BLR,2010,-0.633431315422058,50.6732988610616,7.75001706649184,-1.18977093696594,-1.07244062423706,-1.55507206916809,0,0,0
BLR,2011,-0.619015693664551,55.5543841804718,5.5499747229649,-1.19257616996765,-1.11289703845978,-1.66020834445953,0,0,0
BLR,2012,-0.458519369363785,52.5663191513601,1.707852569854,-0.972218334674835,-0.92303854227066,-1.56718134880066,0,0,0
BLR,2013,-0.405309915542603,54.3029638313045,0.998719278658683,-0.962117969989777,-0.88221949338913,-1.54453980922699,0,0,0
BLR,2014,-0.234991431236267,52.3407013607064,1.65112468524535,-0.490350842475891,-0.815213024616241,-1.44301652908325,0,0,0
BLR,2015,-0.315615206956863,70.7668231487899,-3.82957055828389,-0.489229083061218,-0.879217445850372,-1.46515250205994,0,0,0
BLR,2016,-0.223861917853355,82.5010405969595,-2.52644643552371,-0.513944447040558,-0.767325043678284,-1.33933472633362,0,0,0
BLR,2017,-0.241236239671707,75.1554915511371,2.53218350022975,-0.357744187116623,-0.881673812866211,-1.35611796379089,0,0,0
BLR,2018,-0.155491337180138,67.0009807620654,3.14919759375005,-0.297942787408829,-0.893020570278168,-1.36333072185516,0,0,0
BLR,2019,0.00689655169844627,65.1747660547607,1.44645547691826,-0.174483388662338,-0.859413027763367,-1.40739989280701,0,0,0
BLR,2020,-0.134194105863571,70.9847643016215,-0.672742950624155,-0.829658210277557,-1.08517408370972,-1.45295298099518,0,0,0
BLR,2021,-0.25852045416832,62.0622832088135,2.43886212396819,-0.804153621196747,-1.1214325428009,-1.58049023151398,0,0,0
BLR,2022,-0.579731464385986,56.3947988685637,-4.65839591573591,-0.851723372936249,-1.22100031375885,-1.62772846221924,0,0,0
BLR,2023,-0.665028035640717,52.9248577519436,3.88624214456901,-0.991465747356415,-1.25094270706177,-1.66739654541016,0,0,0
BLZ,2000,-0.042195025831461,58.0021423051958,12.2404595814526,0.364934474229813,0.0983268246054649,0.975879788398743,0,0,0
BLZ,2001,,65.2932093672554,4.99396775490806,,,,0,0,0
BLZ,2002,-0.0708565190434456,72.1671358029109,5.39712385528743,0.301497399806976,-0.0455109514296055,0.796831011772156,0,0,0
BLZ,2003,-0.103218950331211,87.0683186987587,9.66665565429979,0.319293677806854,0.190566956996918,0.842791497707367,0,0,0
BLZ,2004,-0.103965632617474,75.2161035084555,4.78084048802529,0.206384032964706,-0.0529214031994343,0.7400723695755,0,0,0
BLZ,2005,-0.201737865805626,75.2035575781255,2.21953884192973,0.149592906236649,-0.0485887080430984,0.688429117202759,0,0,0
BLZ,2006,-0.313596040010452,71.9186527301113,4.5114473758227,-0.111628040671349,0.0238666515797377,0.544680774211884,0,0,0
BLZ,2007,-0.324733346700668,69.4699905796422,3.35324829108133,-0.233249247074127,-0.0448062308132648,0.526492059230804,0,0,0
BLZ,2008,-0.302956253290176,81.0678264436439,-1.68211644620352,-0.313582986593246,-0.133091673254967,0.646870255470276,0,0,0
BLZ,2009,0.0413168966770172,80.806334555452,-0.389321468298107,-0.306065917015076,-0.323144495487213,0.744926631450653,0,0,0
BLZ,2010,-0.0235743168741465,81.1271934292669,1.11403578740261,-0.261244267225266,-0.281174033880234,0.685301244258881,0,0,0
BLZ,2011,-0.307089060544968,73.6871934030447,-0.244543781225346,-0.248732417821884,-0.469881325960159,0.695515275001526,0,0,0
BLZ,2012,-0.0309748947620392,66.8640968710153,3.73777578617181,-0.165085405111313,-0.435866832733154,0.695277273654938,0,0,0
BLZ,2013,0.0205392427742481,65.2558974874739,4.45432600686063,-0.145570039749146,-0.451571971178055,0.711440205574036,0,0,0
BLZ,2014,-0.159672826528549,64.3033742496128,4.03084557750317,-0.543895483016968,-0.814675211906433,0.520081162452698,0,0,0
BLZ,2015,-0.209489330649376,61.0145810697173,2.87618379515959,-0.641967713832855,-0.79416161775589,0.577991187572479,0,0,0
BLZ,2016,-0.229907274246216,60.594696120205,0.0545516535970023,-0.635813772678375,-0.97061550617218,0.57026344537735,0,0,0
BLZ,2017,-0.305546790361404,62.5358481887527,-1.81285354051658,-0.670175135135651,-0.97460526227951,0.570051848888397,0,0,0
BLZ,2018,-0.169633418321609,63.1209347730326,1.11057125008675,-0.627418994903564,-0.842516541481018,0.430547833442688,0,0,0
BLZ,2019,-0.191255375742912,61.911743541088,4.26763689618086,-0.634233057498932,-0.855883598327637,0.503629267215729,0,0,0
BLZ,2020,-0.193254113197327,76.9767922097512,-13.9029100645218,-0.603579580783844,-0.826539576053619,0.521323442459106,0,0,0
BLZ,2021,-0.330120027065277,61.9641360229145,17.7461701205679,-0.526691198348999,-0.800227999687195,0.541676640510559,0,0,0
BLZ,2022,-0.23691363632679,54.1188246239744,9.65297772389758,-0.356684654951096,-0.720160663127899,0.535320281982422,0,0,0
BLZ,2023,-0.226113811135292,51.0855682161878,1.14901682065862,-0.376311779022217,-0.635611891746521,0.539004623889923,0,0,0
BOL,2000,-0.483501076698303,72.1063448569771,2.50781080899483,-0.309992283582687,-0.368222206830978,0.189972907304764,0,0,0
BOL,2001,,60.4517850837271,1.68379912721825,,,,0,0,0
BOL,2002,-0.940807521343231,66.3179877393637,2.48556573783829,-0.327785730361938,-0.378112554550171,0.140369892120361,0,0,0
BOL,2003,-0.853618502616882,75.369178578816,2.71133983700673,-0.383329838514328,-0.46946907043457,-0.0564173422753811,0,0,0
BOL,2004,-0.809159338474274,74.9155884108386,4.17329558916248,-0.644271314144135,-0.626744568347931,-0.170450285077095,0,0,0
BOL,2005,-0.74197906255722,75.9600603410338,4.42143312687979,-0.699575066566467,-0.765424847602844,-0.156710430979729,0,0,0
BOL,2006,-0.431123644113541,56.5897210093666,4.79700882356067,-0.732252717018127,-0.85372930765152,0.0764636099338531,0,0,0
BOL,2007,-0.4021937251091,40.0990733516061,4.56438426887887,-0.574792742729187,-0.832326352596283,0.0422239750623703,0,0,0
BOL,2008,-0.528391659259796,35.327025324837,6.14849787462164,-0.629991829395294,-0.978549301624298,0.0029617075342685,0,0,0
BOL,2009,-0.631416976451874,34.6829592821543,3.35699957430565,-0.60438460111618,-1.11391890048981,0.00694658420979977,0,0,0
BOL,2010,-0.458648711442947,30.7903134940057,4.1267225910567,-0.500350832939148,-1.02979016304016,-0.0392411425709724,0,0,0
BOL,2011,-0.573696494102478,26.9046899987175,5.204092443086,-0.46942475438118,-0.984035789966583,-0.0682377889752388,0,0,0
BOL,2012,-0.727891862392426,25.9950613983393,5.12227558091757,-0.359967857599258,-1.01876401901245,-0.0815852954983711,0,0,0
BOL,2013,-0.58796888589859,28.3177141091976,6.79601142810841,-0.378559440374374,-1.05095064640045,-0.0690479576587677,0,0,0
BOL,2014,-0.628802955150604,28.3850395638074,5.46056957461593,-0.581926763057709,-1.05833506584167,-0.0263673644512892,0,0,0
BOL,2015,-0.717874646186829,31.0456275771541,4.85718723245387,-0.676909506320953,-1.16211700439453,-0.00476541789248586,0,0,0
BOL,2016,-0.7748863697052,32.9957292887783,4.26392083754456,-0.600444853305817,-1.23873949050903,-0.0366767346858978,0,0,0
BOL,2017,-0.701330721378326,35.6879564192989,4.1952063010676,-0.395564675331116,-1.24510812759399,-0.0248409155756235,0,0,0
BOL,2018,-0.688641130924225,33.700600815008,4.22362351118875,-0.329585134983063,-1.21190083026886,-0.0596669800579548,0,0,0
BOL,2019,-0.781365752220154,35.6998365316139,2.21670577750359,-0.790566325187683,-1.18941926956177,-0.117428041994572,0,0,0
BOL,2020,-0.844824612140656,42.5818158739741,-8.73788443399127,-0.726455271244049,-1.21863114833832,-0.0864524021744728,0,0,0
BOL,2021,-0.883800148963928,40.6978915720058,6.11137275205746,-0.763246834278107,-1.17760181427002,-0.115398086607456,0,0,0
BOL,2022,-0.889700353145599,37.2686637990654,3.60568038279472,-0.564738214015961,-1.30140423774719,-0.197485566139221,0,0,0
BOL,2023,-0.838301062583923,37.174012267682,3.08196524087036,-0.639481067657471,-1.21933794021606,-0.265191316604614,0,0,0
BRA,2000,0.0132387839257717,38.096473476996,4.38794944745618,0.0430850870907307,-0.244871854782104,0.301593601703644,0,0,0
BRA,2001,,42.4435005758245,1.38989640095637,,,,0,0,0
BRA,2002,0.0819423124194145,47.0768538372546,3.05346185909312,-0.0346153452992439,-0.266611307859421,0.472238034009933,0,0,0
BRA,2003,0.090239018201828,43.6447539570516,1.14082899824888,0.0817573666572571,-0.367893666028976,0.442828863859177,0,0,0
BRA,2004,-0.0272687114775181,33.9781537953332,5.75996463670954,-0.0922709181904793,-0.400920122861862,0.38860946893692,0,0,0
BRA,2005,-0.153748139739037,21.7546275711234,3.20213206130431,-0.157670244574547,-0.475531458854675,0.457679510116577,0,0,0
BRA,2006,-0.120479896664619,17.9925275363162,3.96198871122617,-0.391295492649078,-0.402620196342468,0.500075697898865,0,0,0
BRA,2007,-0.0839887857437134,17.4373059268587,6.06987060678338,-0.290289968252182,-0.40977942943573,0.537074029445648,0,0,0
BRA,2008,0.00343736819922924,15.895646208226,5.09419544658736,-0.148200899362564,-0.288044780492783,0.5689857006073,0,0,0
BRA,2009,-0.079985611140728,17.2780448185263,-0.125812002161169,-0.151303574442863,-0.103854693472385,0.521999180316925,0,0,0
BRA,2010,0.0438063591718674,16.4609633883192,7.52822581815364,-0.0868625491857529,0.0564144365489483,0.571348905563354,0,0,0
BRA,2011,0.168382421135902,15.8516033315084,3.97442307944702,-0.152404069900513,0.0451417230069637,0.513676166534424,0,0,0
BRA,2012,-0.0468542315065861,18.3256247175724,1.92117598576537,-0.16054867208004,-0.0769327953457832,0.477906197309494,0,0,0
BRA,2013,-0.0979596078395844,19.8377244696815,3.00482266944432,-0.119030974805355,-0.0920452028512955,0.417397052049637,0,0,0
BRA,2014,-0.366117089986801,23.1060429665359,0.503955740242247,-0.175920635461807,-0.0529657602310181,0.471930146217346,0,0,0
BRA,2015,-0.457840710878372,30.7299282819868,-3.54576339269425,-0.255271553993225,-0.187332957983017,0.458871006965637,0,0,0
BRA,2016,-0.446095585823059,30.9090873502902,-3.27591690782192,-0.249387070536613,-0.201301991939545,0.451975852251053,0,0,0
